timestamp,open,high,low,close,volume,timestamp_utc,moon_longitude,moon_sign,nakshatra,moon_house
2024-04-24 22:40:00-04:00,421.66,426.51,421.66,421.83,14582,2024-04-25 02:40:00+00:00,232.76472200000717,Scorpio,Vishakha,7
2024-04-25 12:45:00-04:00,420.7,426.829,419.84,419.96,150322,2024-04-25 16:45:00+00:00,240.49670437500754,Sagittarius,Anuradha,7
2024-04-25 20:00:00-04:00,424.43,429.92,423.88,429.6,872968,2024-04-26 00:00:00+00:00,244.47707400000945,Sagittarius,Anuradha,7
2024-04-25 20:05:00-04:00,429.58,430.4,424.45,429.71,1057746,2024-04-26 00:05:00+00:00,244.52282537501014,Sagittarius,Anuradha,7
2024-05-01 12:00:00-04:00,422.14,424.908,421.15,422.08,55556,2024-05-01 16:00:00+00:00,319.1433180000022,Aquarius,Dhanishta,10
2024-05-01 18:35:00-04:00,424.27,426.005,422.56,425.63,1382534,2024-05-01 22:35:00+00:00,322.7576766250131,Aquarius,Dhanishta,10
2024-05-01 18:40:00-04:00,425.69,428.52,425.32,428.51,1410827,2024-05-01 22:40:00+00:00,322.8034280000138,Aquarius,Dhanishta,10
2024-05-03 12:30:00-04:00,430.49,433.48,430.48,433.26,364666,2024-05-03 16:30:00+00:00,345.77061825001147,Pisces,Purva Bhadrapada,11
2024-05-14 12:30:00-04:00,443.19,443.2,440.06,441.69,261421,2024-05-14 16:30:00+00:00,130.71097425000335,Leo,Ashlesha,4
2024-05-15 12:30:00-04:00,445.85,449.35,445.85,448.6,538639,2024-05-15 16:30:00+00:00,143.8873702500132,Leo,Ashlesha,4
2024-05-22 20:20:00-04:00,455.4,458.4,453.32,457.24,336765,2024-05-23 00:20:00+00:00,240.42277150000155,Sagittarius,Anuradha,7
2024-05-23 20:00:00-04:00,453.62,456.45,453.26,453.29,168493,2024-05-24 00:00:00+00:00,253.41616200000863,Sagittarius,Jyeshtha,8
2024-05-23 20:05:00-04:00,453.28,457.9384,453.28,453.7,747576,2024-05-24 00:05:00+00:00,253.46191337500932,Sagittarius,Jyeshtha,8
2024-05-24 17:00:00-04:00,458.24,458.485,453.5674,458.19,1155380,2024-05-24 21:00:00+00:00,264.94550850000815,Sagittarius,Mula,8
2024-06-05 15:00:00-04:00,459.75,460.32,454.408,460.27,999903,2024-06-05 19:00:00+00:00,61.96422750000784,Gemini,Krittika,1
2024-06-07 12:30:00-04:00,464.5,465.55,461.6805,462.2027,465693,2024-06-07 16:30:00+00:00,86.9444782500068,Gemini,Mrigashirsha,2
2024-06-12 12:30:00-04:00,469.68,473.5,469.68,472.53,466663,2024-06-12 16:30:00+00:00,152.82645825001237,Virgo,Magha,4
2024-06-13 12:00:00-04:00,477.3089,478.45,473.795,477.12,47046,2024-06-13 16:00:00+00:00,165.7283460000035,Virgo,Purva Phalguni,5
2024-06-14 12:00:00-04:00,475.5,478.34,474.75,475.72,59801,2024-06-14 16:00:00+00:00,178.9047419999988,Virgo,Uttara Phalguni,5
2024-06-21 12:00:00-04:00,481.37,482.51,479.51,480.7486,64970,2024-06-21 16:00:00+00:00,271.13951399999496,Capricorn,Mula,8
2024-07-17 12:00:00-04:00,488.9,494.91,488.3201,489.06,149019,2024-07-17 16:00:00+00:00,253.72581000000355,Sagittarius,Jyeshtha,8
2024-07-17 12:05:00-04:00,492.02,492.77,488.7,488.9096,17783,2024-07-17 16:05:00+00:00,253.77156137500424,Sagittarius,Jyeshtha,8
2024-07-17 12:15:00-04:00,489.31,496.712,489.31,489.43,70157,2024-07-17 16:15:00+00:00,253.86306412502017,Sagittarius,Jyeshtha,8
2024-07-18 12:00:00-04:00,483.83,485.9,482.8496,485.72,112065,2024-07-18 16:00:00+00:00,266.90220599999884,Sagittarius,Mula,8
2024-07-19 12:00:00-04:00,480.2,481.76,476.8,480.9,160734,2024-07-19 16:00:00+00:00,280.0786020000087,Capricorn,Purva Ashadha,9
2024-07-22 12:00:00-04:00,479.6703,480.1,476.21,478.0,145605,2024-07-22 16:00:00+00:00,319.6077900000091,Aquarius,Dhanishta,10
2024-07-22 12:05:00-04:00,480.06,480.19,476.99,480.09,33257,2024-07-22 16:05:00+00:00,319.6535413750098,Aquarius,Dhanishta,10
2024-07-22 18:10:00-04:00,482.97,482.97,477.7068,482.65,195820,2024-07-22 22:10:00+00:00,322.9933917500166,Aquarius,Dhanishta,10
2024-07-22 20:15:00-04:00,481.93,482.35,478.5,481.78,184069,2024-07-23 00:15:00+00:00,324.13717612500477,Aquarius,Dhanishta,10
2024-07-23 12:00:00-04:00,481.7603,482.78,479.5,482.25,42243,2024-07-23 16:00:00+00:00,332.7841860000044,Pisces,Shatabhisha,10
2024-07-25 12:00:00-04:00,462.4,465.1,460.9296,464.29,138518,2024-07-25 16:00:00+00:00,359.136977999995,Pisces,Uttara Bhadrapada,11
2024-07-26 12:00:00-04:00,462.771,463.9,460.4,463.88,123197,2024-07-26 16:00:00+00:00,12.313374000004842,Aries,Revati,12
2024-07-26 12:05:00-04:00,463.85,464.05,457.917,463.98,23608,2024-07-26 16:05:00+00:00,12.359125375005533,Aries,Revati,12
2024-07-30 12:00:00-04:00,465.24,465.5993,462.47,465.5,62774,2024-07-30 16:00:00+00:00,65.01895800000057,Gemini,Rohini,1
2024-07-30 18:15:00-04:00,457.87,458.55,454.4725,458.5,322637,2024-07-30 22:15:00+00:00,68.45031112502329,Gemini,Rohini,1
2024-07-30 20:00:00-04:00,457.41,457.74,452.31,452.78,1643310,2024-07-31 00:00:00+00:00,69.4110900000087,Gemini,Rohini,2
2024-07-30 20:05:00-04:00,452.7,457.53,452.69,453.85,886209,2024-07-31 00:05:00+00:00,69.45684137500939,Gemini,Rohini,2
2024-07-31 12:00:00-04:00,464.24,465.21,461.3,465.1,170481,2024-07-31 16:00:00+00:00,78.19535399999586,Gemini,Mrigashirsha,2
2024-07-31 12:10:00-04:00,465.0,465.1,457.187,465.0,26211,2024-07-31 16:10:00+00:00,78.2868567500118,Gemini,Mrigashirsha,2
2024-08-01 12:00:00-04:00,472.98,475.61,470.717,475.1,149374,2024-08-01 16:00:00+00:00,91.3717500000057,Cancer,Ardra,2
2024-08-01 20:00:00-04:00,459.71,460.31,456.04,457.9,1180752,2024-08-02 00:00:00+00:00,95.76388200001384,Cancer,Ardra,2
2024-08-01 21:25:00-04:00,456.11,459.66,456.0,456.41,47698,2024-08-02 01:25:00+00:00,96.54165537501103,Cancer,Ardra,2
2024-08-02 12:00:00-04:00,452.14,454.17,450.8904,452.1,145055,2024-08-02 16:00:00+00:00,104.548146000001,Cancer,Punarvasu,3
2024-08-02 12:30:00-04:00,452.71,453.55,448.29,448.62,682103,2024-08-02 16:30:00+00:00,104.82265425000514,Cancer,Punarvasu,3
2024-08-02 13:35:00-04:00,448.29,452.53,448.285,452.53,1520672,2024-08-02 17:35:00+00:00,105.41742212501413,Cancer,Punarvasu,3
2024-08-05 08:00:00-04:00,434.88,435.53,430.42,431.42,120080,2024-08-05 12:00:00+00:00,141.88126800001191,Leo,Ashlesha,4
2024-08-05 08:05:00-04:00,431.6,435.06,431.6,434.99,51460,2024-08-05 12:05:00+00:00,141.9270193750126,Leo,Ashlesha,4
2024-08-05 12:00:00-04:00,430.46,436.17,424.95,426.84,447977,2024-08-05 16:00:00+00:00,144.07733400000143,Leo,Magha,4
2024-08-05 12:35:00-04:00,421.49,424.4,420.0,422.98,563660,2024-08-05 16:35:00+00:00,144.39759362502082,Leo,Magha,4
2024-08-05 13:30:00-04:00,424.71,428.29,423.45,427.61,3848805,2024-08-05 17:30:00+00:00,144.90085874999932,Leo,Magha,4
2024-08-05 13:35:00-04:00,427.57,432.25,424.22,431.93,2507193,2024-08-05 17:35:00+00:00,144.94661012501456,Leo,Magha,4
2024-08-05 13:40:00-04:00,431.91,431.98,428.07,429.88,2657753,2024-08-05 17:40:00+00:00,144.99236150001525,Leo,Magha,4
2024-08-05 13:45:00-04:00,429.96,433.86,429.65,433.49,2184561,2024-08-05 17:45:00+00:00,145.03811287501594,Leo,Magha,4
2024-08-05 14:00:00-04:00,432.54,438.07,432.49,436.36,2233973,2024-08-05 18:00:00+00:00,145.17536700000346,Leo,Magha,4
2024-08-05 14:05:00-04:00,436.27,437.18,433.12,433.76,1383875,2024-08-05 18:05:00+00:00,145.2211183750187,Leo,Magha,4
2024-08-05 14:20:00-04:00,435.75,437.015,427.43,433.9,1029516,2024-08-05 18:20:00+00:00,145.35837250000623,Leo,Magha,4
2024-08-05 14:25:00-04:00,433.84,435.34,431.86,431.91,1077342,2024-08-05 18:25:00+00:00,145.40412387500692,Leo,Magha,4
2024-08-05 14:30:00-04:00,431.92,434.9,431.73,434.735,844113,2024-08-05 18:30:00+00:00,145.44987525002216,Leo,Magha,4
2024-08-05 14:50:00-04:00,434.27,437.27,433.16,436.56,1063208,2024-08-05 18:50:00+00:00,145.63288075001037,Leo,Magha,4
2024-08-05 14:55:00-04:00,436.53,436.65,433.59,433.99,915717,2024-08-05 18:55:00+00:00,145.67863212502562,Leo,Magha,4
2024-08-05 15:05:00-04:00,434.01,438.24,433.98,437.48,1121195,2024-08-05 19:05:00+00:00,145.77013487501245,Leo,Magha,4
2024-08-05 16:55:00-04:00,436.66,439.2344,435.81,436.35,554295,2024-08-05 20:55:00+00:00,146.77666512499854,Leo,Magha,4
2024-08-05 20:05:00-04:00,437.45,439.29,435.37,439.16,345064,2024-08-06 00:05:00+00:00,148.51521737501025,Leo,Magha,4
2024-08-06 12:00:00-04:00,440.48,445.25,435.044,440.17,95174,2024-08-06 16:00:00+00:00,157.25372999999672,Virgo,Magha,4
2024-08-06 13:40:00-04:00,437.34,437.87,434.69,435.305,1313287,2024-08-06 17:40:00+00:00,158.16875750001054,Virgo,Purva Phalguni,4
2024-08-06 19:50:00-04:00,441.82,447.0302,440.56,440.7,1674431,2024-08-06 23:50:00+00:00,161.55435925000347,Virgo,Purva Phalguni,5
2024-08-07 12:00:00-04:00,442.53,446.63,441.0,445.09,161004,2024-08-07 16:00:00+00:00,170.43012600000657,Virgo,Purva Phalguni,5
2024-08-07 18:15:00-04:00,436.56,447.5094,435.93,436.27,938253,2024-08-07 22:15:00+00:00,173.86147912501474,Virgo,Uttara Phalguni,5
2024-08-07 20:00:00-04:00,434.79,447.3724,434.49,434.65,405612,2024-08-08 00:00:00+00:00,174.8222580000147,Virgo,Uttara Phalguni,5
2024-08-08 12:00:00-04:00,434.66,436.68,433.13,435.29,116903,2024-08-08 16:00:00+00:00,183.60652200000186,Libra,Uttara Phalguni,5
2024-08-08 12:30:00-04:00,435.55,439.39,435.46,438.87,421271,2024-08-08 16:30:00+00:00,183.881030250006,Libra,Uttara Phalguni,5
2024-08-09 12:00:00-04:00,449.959,451.1496,446.3,447.6583,155962,2024-08-09 16:00:00+00:00,196.78291799999715,Libra,Hasta,6
2024-08-12 15:20:00-04:00,453.95,454.01,450.11,450.14,1228046,2024-08-12 19:20:00+00:00,238.14216099999612,Scorpio,Anuradha,7
2024-08-13 12:00:00-04:00,451.85,455.65,451.042,453.67,79659,2024-08-13 16:00:00+00:00,249.48850200000743,Sagittarius,Anuradha,8
2024-08-14 12:30:00-04:00,463.44,464.21,460.26,462.02,441509,2024-08-14 16:30:00+00:00,262.93940625000687,Sagittarius,Jyeshtha,8
2024-08-16 12:00:00-04:00,474.63,476.75,473.68,473.7,68568,2024-08-16 16:00:00+00:00,289.01769000000786,Capricorn,Purva Ashadha,9
2024-08-23 12:00:00-04:00,478.93,479.0796,475.206,475.206,87492,2024-08-23 16:00:00+00:00,21.252462000004016,Aries,Revati,12
2024-08-23 14:45:00-04:00,480.88,480.9399,476.44,477.34,1765048,2024-08-23 18:45:00+00:00,22.76225737501227,Aries,Revati,12
2024-08-28 20:20:00-04:00,471.76,472.1,466.65,467.58,541678,2024-08-29 00:20:00+00:00,91.70957950000593,Cancer,Ardra,2
2024-08-28 20:25:00-04:00,467.66,470.5,466.43,468.24,603541,2024-08-29 00:25:00+00:00,91.75533087500662,Cancer,Ardra,2
2024-08-28 21:05:00-04:00,468.75,471.35,467.6,468.14,87975,2024-08-29 01:05:00+00:00,92.12134187501215,Cancer,Ardra,2
2024-08-29 12:00:00-04:00,471.92,473.308,467.9,472.52,125736,2024-08-29 16:00:00+00:00,100.31083800000488,Cancer,Ardra,3
2024-09-03 12:00:00-04:00,473.74,477.0,472.7804,473.49,64056,2024-09-03 16:00:00+00:00,166.1928179999959,Virgo,Purva Phalguni,5
2024-09-04 12:00:00-04:00,458.0,462.156,457.75,458.73,75511,2024-09-04 16:00:00+00:00,179.36921400000574,Virgo,Uttara Phalguni,5
2024-09-04 14:00:00-04:00,460.94,461.0099,457.73,459.72,1641143,2024-09-04 18:00:00+00:00,180.46724700000777,Libra,Uttara Phalguni,5
2024-09-05 13:35:00-04:00,459.68,462.55,459.54,461.71,979798,2024-09-05 17:35:00+00:00,193.41488612501416,Libra,Hasta,6
2024-09-06 12:00:00-04:00,455.83,461.385,455.23,457.19,79336,2024-09-06 16:00:00+00:00,205.72200599999633,Libra,Chitra,6
2024-09-06 12:30:00-04:00,456.28,459.98,455.3,458.6,572959,2024-09-06 16:30:00+00:00,205.99651425001503,Libra,Chitra,6
2024-09-06 13:35:00-04:00,460.02,460.72,457.38,457.53,1244853,2024-09-06 17:35:00+00:00,206.59128212500946,Libra,Chitra,6
2024-09-06 20:00:00-04:00,448.8,452.123,448.14,448.62,451301,2024-09-07 00:00:00+00:00,210.11413800000446,Scorpio,Chitra,6
2024-09-11 12:00:00-04:00,457.71,458.34,455.19,458.0,121846,2024-09-11 16:00:00+00:00,271.6039860000019,Capricorn,Mula,8
2024-09-11 12:30:00-04:00,458.7,459.02,455.74,456.951,283970,2024-09-11 16:30:00+00:00,271.87849425000604,Capricorn,Mula,8
2024-09-17 12:00:00-04:00,475.2209,476.27,472.9,476.16,79920,2024-09-17 16:00:00+00:00,350.66236200000276,Pisces,Purva Bhadrapada,11
2024-09-18 18:00:00-04:00,473.71,478.83,472.6,476.4,3191633,2024-09-18 22:00:00+00:00,7.132857000004151,Aries,Uttara Bhadrapada,11
2024-09-19 12:00:00-04:00,480.9,481.8,471.793,481.47,132223,2024-09-19 16:00:00+00:00,17.015154000007897,Aries,Revati,12
2024-09-23 12:00:00-04:00,482.96,484.82,480.15,482.85,55708,2024-09-23 16:00:00+00:00,69.72073800000362,Gemini,Rohini,2
2024-09-24 12:00:00-04:00,483.9901,485.4504,482.34,483.91,51875,2024-09-24 16:00:00+00:00,82.89713399999891,Gemini,Mrigashirsha,2
2024-09-26 12:00:00-04:00,492.85,493.37,490.0,492.75,115539,2024-09-26 16:00:00+00:00,109.24992600000405,Cancer,Punarvasu,3
2024-10-03 14:10:00-04:00,484.44,484.54,481.41,482.445,800787,2024-10-03 18:10:00+00:00,202.67423375001817,Libra,Chitra,6
2024-10-07 12:00:00-04:00,484.46,487.66,483.6604,484.76,74188,2024-10-07 16:00:00+00:00,254.19028199999593,Sagittarius,Jyeshtha,8
2024-10-07 12:05:00-04:00,484.74,487.685,484.58,484.9335,12808,2024-10-07 16:05:00+00:00,254.23603337501117,Sagittarius,Jyeshtha,8
2024-10-08 12:00:00-04:00,484.31,484.6,480.97,484.4325,38001,2024-10-08 16:00:00+00:00,267.3666780000058,Sagittarius,Mula,8
2024-10-17 12:00:00-04:00,495.1,495.39,489.7,495.25,185046,2024-10-17 16:00:00+00:00,25.95424200000707,Aries,Ashwini,12
2024-10-18 12:00:00-04:00,494.2,494.4,490.882,494.1103,50244,2024-10-18 16:00:00+00:00,39.130638000002364,Taurus,Bharani,1
2024-10-21 12:00:00-04:00,492.0,494.47,491.37,491.64,42037,2024-10-21 16:00:00+00:00,78.6598260000028,Gemini,Mrigashirsha,2
2024-10-31 12:00:00-04:00,492.09,496.093,490.4896,492.93,71448,2024-10-31 16:00:00+00:00,210.42378599999938,Scorpio,Chitra,6
2024-11-04 13:00:00-05:00,488.09,489.86,486.46,488.03,78427,2024-11-04 18:00:00+00:00,264.2274030000117,Sagittarius,Mula,8
2024-11-06 09:00:00-05:00,501.0,501.5,498.22,500.76,39361,2024-11-06 14:00:00+00:00,288.38412900001276,Capricorn,Purva Ashadha,9
2024-11-06 13:00:00-05:00,498.68,501.5604,495.13,500.25,292985,2024-11-06 18:00:00+00:00,290.58019500001683,Capricorn,Purva Ashadha,9
2024-11-15 13:00:00-05:00,505.03,506.94,503.78,505.2701,52472,2024-11-15 18:00:00+00:00,49.16775900000357,Taurus,Bharani,1
2024-11-19 13:00:00-05:00,499.78,501.2,497.1096,499.45,44887,2024-11-19 18:00:00+00:00,101.87334300001385,Cancer,Ardra,3
2024-11-20 21:20:00-05:00,503.5601,503.5601,499.48,502.26,538040,2024-11-21 02:20:00+00:00,119.62487650002004,Cancer,Pushya,3
2024-11-21 13:00:00-05:00,502.61,504.55,500.0,503.55,110476,2024-11-21 18:00:00+00:00,128.22613500000443,Leo,Pushya,3
2024-11-21 14:35:00-05:00,504.31,504.4,500.36,500.93,1347590,2024-11-21 19:35:00+00:00,129.09541112501756,Leo,Pushya,4
2024-11-22 13:00:00-05:00,504.12,505.18,502.1796,504.64,77424,2024-11-22 18:00:00+00:00,141.40253100001428,Leo,Ashlesha,4
2024-11-25 13:10:00-05:00,505.411,508.5,505.411,508.23,14567,2024-11-25 18:10:00+00:00,181.0232217500161,Libra,Uttara Phalguni,5
2024-12-04 13:00:00-05:00,520.4,520.56,517.257,520.26,78810,2024-12-04 18:00:00+00:00,299.519283000016,Capricorn,Uttara Ashadha,9
2024-12-11 21:10:00-05:00,529.15,529.39,520.6,529.37,582840,2024-12-12 02:10:00+00:00,36.23768975000712,Taurus,Ashwini,12
2024-12-13 13:00:00-05:00,530.5,531.57,528.33,531.28,117323,2024-12-13 18:00:00+00:00,58.1068470000173,Taurus,Krittika,1
2024-12-18 19:05:00-05:00,533.97,533.97,530.695,531.01,981894,2024-12-19 00:05:00+00:00,127.3286773750151,Leo,Pushya,3
2024-12-18 20:35:00-05:00,521.14,521.27,517.58,517.79,2358848,2024-12-19 01:35:00+00:00,128.152202125013,Leo,Pushya,3
2024-12-18 20:45:00-05:00,515.69,519.5,515.01,519.46,2562344,2024-12-19 01:45:00+00:00,128.24370487499982,Leo,Pushya,3
2024-12-18 20:55:00-05:00,521.09,521.1,516.04,516.53,5415706,2024-12-19 01:55:00+00:00,128.33520762501576,Leo,Pushya,3
2024-12-18 21:00:00-05:00,516.49,516.98,512.08,513.43,1006555,2024-12-19 02:00:00+00:00,128.38095900001645,Leo,Pushya,3
2024-12-18 21:05:00-05:00,513.39,516.47,512.24,513.38,777879,2024-12-19 02:05:00+00:00,128.42671037500259,Leo,Pushya,3
2024-12-19 13:00:00-05:00,518.79,521.34,515.5,520.92,200301,2024-12-19 18:00:00+00:00,137.1652230000036,Leo,Ashlesha,4
2024-12-19 21:00:00-05:00,514.16,517.8595,513.76,514.58,430642,2024-12-20 02:00:00+00:00,141.55735500001174,Leo,Ashlesha,4
2024-12-20 13:00:00-05:00,507.36,512.5,505.4581,507.86,212549,2024-12-20 18:00:00+00:00,150.34161900001345,Virgo,Magha,4
2024-12-20 20:50:00-05:00,520.4,523.0,518.22,518.89,2144442,2024-12-21 01:50:00+00:00,154.64224825000565,Virgo,Magha,4
2024-12-23 13:00:00-05:00,518.91,522.37,518.298,520.11,94189,2024-12-23 18:00:00+00:00,189.87080700001388,Libra,Hasta,6
2024-12-26 13:00:00-05:00,528.5,531.52,526.876,527.98,100144,2024-12-26 18:00:00+00:00,229.39999500001431,Scorpio,Vishakha,7
2024-12-30 13:00:00-05:00,520.98,522.2,516.45,517.47,97700,2024-12-30 18:00:00+00:00,282.10557900001004,Capricorn,Purva Ashadha,9
2024-12-31 13:00:00-05:00,518.2,518.4592,514.81,516.86,98690,2024-12-31 18:00:00+00:00,295.28197500000533,Capricorn,Uttara Ashadha,9
2025-01-02 13:00:00-05:00,517.4,517.72,513.9,516.69,97157,2025-01-02 18:00:00+00:00,321.63476700001047,Aquarius,Dhanishta,10
2025-01-02 13:35:00-05:00,516.57,516.98,511.23,516.81,16985,2025-01-02 18:35:00+00:00,321.95502662500076,Aquarius,Dhanishta,10
2025-01-02 18:45:00-05:00,507.63,511.2611,506.4,506.7259,256094,2025-01-02 23:45:00+00:00,324.7916118750145,Aquarius,Dhanishta,10
