timestamp,open,high,low,close,volume,timestamp_utc,moon_longitude,moon_sign,nakshatra,moon_house,utc,moon_long,solar_arc,prog_lagna_long,prog_lagna_house,lunar_return,rahu_long,ketu_long,node_hits_lagna,sun_long,sun_cusp_cross,moon_cusp_cross,mercury_long,mercury_cusp_cross,venus_long,venus_cusp_cross,mars_long,mars_cusp_cross,jupiter_long,jupiter_cusp_cross,saturn_long,saturn_cusp_cross,uranus_long,uranus_cusp_cross,neptune_long,neptune_cusp_cross,pluto_long,pluto_cusp_cross,any_cusp_cross
2023-01-06 13:30:00-05:00,260.2,264.89,260.17,262.37,966659,2023-01-06 18:30:00+00:00,102.66938325001684,Cancer,Ardra,3,2023-01-06 18:30:00+00:00,102.67437426985998,319.5966499588483,358.2191499588483,4,False,39.90046577378541,219.9004657737854,True,286.07841977734097,False,False,262.158450704228,False,233.31071681924004,False,18.6879944976572,False,216.5359327584655,False,187.83508656575486,False,52.677064564907084,False,354.62724537706225,False,272.34615437279155,False,False
2023-01-06 14:35:00-05:00,264.15,264.63,261.46,261.76,1285619,2023-01-06 19:35:00+00:00,103.26415112501128,Cancer,Ardra,3,2023-01-06 19:35:00+00:00,103.26914217165904,319.5966499588483,358.2191499588483,4,False,39.89807549771638,219.89807549771638,True,286.12291080274736,False,False,262.3431748684234,False,233.38303514447944,False,18.711648752510882,False,216.53968340184508,False,187.83659689828824,False,52.6775941327146,False,354.6275153599495,False,272.34633381183744,False,False
2023-01-12 13:25:00-05:00,278.62,279.3,275.61,275.89,227865,2023-01-12 18:25:00+00:00,181.682007875017,Libra,Uttara Phalguni,5,2023-01-12 18:25:00+00:00,181.68700245514628,325.51053395144277,4.133033951442769,6,False,39.58292679137537,219.58292679137537,True,291.9888813833659,False,False,286.69834543987236,False,242.91792818011345,False,21.830371277183986,False,217.03419130589316,False,188.03572843384563,False,52.747415611333054,False,354.6631115652362,False,272.36999215989397,False,False
2023-01-12 13:30:00-05:00,276.44,277.57,273.3,277.31,1537295,2023-01-12 18:30:00+00:00,181.7277592500177,Libra,Uttara Phalguni,5,2023-01-12 18:30:00+00:00,181.73275383221335,325.51053395144277,4.133033951442769,6,False,39.58274292398539,219.5827429239854,True,291.99230376993546,False,False,286.7125549909688,False,242.9234911282092,False,21.832190835250003,False,217.03447981692238,False,188.03584461327137,False,52.74745634731829,False,354.6631323331506,False,272.37000596289755,False,False
2023-01-19 13:00:00-05:00,275.59,278.088,275.07,275.2,132135,2023-01-19 18:00:00+00:00,273.6880230000097,Capricorn,Mula,8,2023-01-19 18:00:00+00:00,273.6930217259214,332.41006527613513,11.03256527613513,9,False,39.21316947022501,219.213169470225,True,298.87130077521033,False,False,315.2737526856072,False,254.10501680010202,False,25.489502547381562,False,217.61438698561358,False,188.26936525882002,True,52.8293356775535,False,354.70487584110055,False,272.39775,False,True
2023-01-25 13:00:00-05:00,284.61,288.586,284.3804,284.64,161067,2023-01-25 18:00:00+00:00,352.74639900001057,Pisces,Purva Bhadrapada,11,2023-01-25 18:00:00+00:00,352.7514012882748,338.3239492687296,16.946449268729623,12,False,38.89544662042499,218.895446620425,True,304.7851847678048,False,False,339.82785697234067,False,263.717791109073,False,28.633698884975274,False,218.11293404407058,False,188.4701233063364,True,52.89972745996465,False,354.74076279718884,False,272.421601590106,False,True
2023-01-30 13:00:00-05:00,292.43,296.482,291.94,292.72,112295,2023-01-30 18:00:00+00:00,58.62837900001614,Taurus,Krittika,1,2023-01-30 18:00:00+00:00,58.63338425690017,343.25218592922624,21.874685929226246,2,False,38.630677578924974,218.63067757892497,True,309.7134214282996,False,False,0.2896105446270667,False,271.7284363665476,False,31.253862499635943,False,218.52838992611805,True,188.6374216792667,True,52.95838727864066,False,354.77066859392914,False,272.44147791519435,False,True
2023-02-01 19:35:00-05:00,293.37,297.04,293.1001,296.79,2345476,2023-02-02 00:35:00+00:00,88.59552962500311,Gemini,Mrigashirsha,2,2023-02-02 00:35:00+00:00,88.60053623220301,346.2091279255235,24.83162792552349,3,False,38.51024443852043,218.51024443852043,True,311.95508463151054,False,False,9.596866509789834,False,275.37216736907976,False,32.445673032693776,False,218.71736465024367,True,188.71351920306495,True,52.98506934894118,False,354.7842715778631,False,272.45051888250885,False,True
2023-02-01 23:15:00-05:00,304.15,304.42,300.92,304.37,125624,2023-02-02 04:15:00+00:00,90.60859012501896,Cancer,Mrigashirsha,2,2023-02-02 04:15:00+00:00,90.6135968229355,346.2091279255235,24.83162792552349,3,False,38.502154273363544,218.50215427336354,True,312.1056696405831,False,False,10.222086757836223,False,275.6169370852822,False,32.52573358758673,False,218.73005913552856,True,188.71863109779338,True,52.98686173228964,False,354.7851853660968,False,272.4511262146643,False,True
2023-02-02 13:00:00-05:00,305.85,305.89,301.145,305.45,160469,2023-02-02 18:00:00+00:00,98.15756700001656,Cancer,Ardra,2,2023-02-02 18:00:00+00:00,98.16257403806958,346.2091279255235,24.83162792552349,3,False,38.471816154024964,218.47181615402496,True,312.67036342459687,False,True,12.566662687990174,False,276.5348235210331,False,32.825960668433254,False,218.77766345534656,True,188.73780070302496,True,52.99358316984626,False,354.7886120719733,False,272.45340371024736,False,True
2023-02-02 21:00:00-05:00,311.73,314.0,309.75,311.52,1329817,2023-02-03 02:00:00+00:00,102.5496990000247,Cancer,Ardra,3,2023-02-03 02:00:00+00:00,102.55470623599831,347.19477525762136,25.81727525762136,3,False,38.454164884591705,218.4541648845917,True,312.99891253529677,False,False,13.930779592817998,False,277.06886653819856,False,33.00063824274366,False,218.8053605141497,True,188.748953927887,True,52.99749382442462,False,354.790605791756,False,272.4547287985866,False,True
2023-02-02 21:05:00-05:00,311.46,311.73,308.6,308.83,2454182,2023-02-03 02:05:00+00:00,102.59545037499628,Cancer,Ardra,3,2023-02-03 02:05:00+00:00,102.60045761303627,347.19477525762136,25.81727525762136,3,False,38.45398101720173,218.45398101720173,True,313.00233492186635,False,False,13.944989143899875,False,277.0744294862925,False,33.00245780080877,False,218.8056490251788,True,188.74907010731272,True,52.997534560409804,False,354.7906265596704,False,272.4547426015901,False,True
2023-02-02 21:10:00-05:00,308.84,311.72,308.0,308.23,914470,2023-02-03 02:10:00+00:00,102.64120175001152,Cancer,Ardra,3,2023-02-03 02:10:00+00:00,102.64620899010333,347.19477525762136,25.81727525762136,3,False,38.45379714981186,218.45379714981186,True,313.00575730843593,False,False,13.959198694996303,False,277.07999243438826,False,33.00427735887479,False,218.80593753620803,True,188.74918628673822,True,52.99757529639504,False,354.7906473275848,False,272.45475640459364,False,True
2023-02-02 21:20:00-05:00,307.98,311.72,307.23,308.31,1221033,2023-02-03 02:20:00+00:00,102.73270450001291,Cancer,Ardra,3,2023-02-03 02:20:00+00:00,102.73771174423746,347.19477525762136,25.81727525762136,3,False,38.453429415031906,218.4534294150319,True,313.0126020815769,False,False,13.987617797181883,False,277.0911183305816,False,33.00791647500682,False,218.80651455826649,True,188.74941864558969,True,52.9976567683654,False,354.7906888634136,False,272.4547840106007,False,True
2023-02-02 21:35:00-05:00,311.72,311.72,306.7,306.95,463596,2023-02-03 02:35:00+00:00,102.86995862500044,Cancer,Ardra,3,2023-02-03 02:35:00+00:00,102.87496587540954,347.19477525762136,25.81727525762136,3,False,38.452877812862084,218.45287781286208,True,313.02286924128566,False,False,14.030246450456616,False,277.10780717486705,False,33.013375149203966,False,218.80738009135405,True,188.74976718386654,True,52.997778976321,False,354.7907511671568,False,272.4548254196113,False,True
2023-02-02 22:20:00-05:00,306.92,311.72,306.82,306.9,142025,2023-02-03 03:20:00+00:00,103.28172100000666,Cancer,Ardra,3,2023-02-03 03:20:00+00:00,103.28672826896945,347.19477525762136,25.81727525762136,3,False,38.451223006352734,218.45122300635273,True,313.0536707204137,False,False,14.158132410280814,False,277.15787370772523,False,33.0297511717954,False,218.80997669061685,True,188.75081279869732,True,52.99814560018774,False,354.79093807838643,False,272.4549496466431,False,True
2023-02-03 13:00:00-05:00,307.45,311.953,305.29,308.86,161795,2023-02-03 18:00:00+00:00,111.33396300001186,Cancer,Punarvasu,3,2023-02-03 18:00:00+00:00,111.33897063179757,347.19477525762136,25.81727525762136,3,False,38.41886234572496,218.41886234572496,True,313.65601075669656,False,False,16.65901340245182,False,278.13695257252766,True,33.34999339136539,False,218.86075463175598,True,188.77126037761104,True,53.00531513358146,False,354.79459323132136,False,272.457378975265,False,True
2023-02-03 13:30:00-05:00,309.2,309.2,306.01,306.8,1152799,2023-02-03 18:30:00+00:00,111.608471250016,Cancer,Punarvasu,3,2023-02-03 18:30:00+00:00,111.61347889418539,347.19477525762136,25.81727525762136,3,False,38.41775914138543,218.41775914138543,True,313.6765450761159,False,False,16.744270709001285,False,278.1703302611022,True,33.360910739759674,False,218.86248569793122,True,188.77195745416498,True,53.0055595494926,False,354.79471783880774,False,272.4574617932862,False,True
2023-02-06 13:00:00-05:00,303.3,306.409,302.3185,303.75,127684,2023-02-06 18:00:00+00:00,150.8631510000123,Virgo,Magha,4,2023-02-06 18:00:00+00:00,150.86816041298152,350.1517172539186,28.774217253918607,5,False,38.26000092082495,218.26000092082495,True,316.6129527529938,False,False,28.936065545814927,False,282.94333972701315,False,34.92209156016179,False,219.11002816098448,True,188.8716394013693,True,53.040511024787065,False,354.81253670936553,False,272.469304770318,False,True
2023-02-09 13:00:00-05:00,307.99,308.51,304.598,307.62,84182,2023-02-09 18:00:00+00:00,190.39233900001275,Libra,Hasta,6,2023-02-09 18:00:00+00:00,190.39735019415093,353.10865925021585,31.731159250215853,6,False,38.10113949592494,218.10113949592494,True,319.56989474929105,False,False,41.21311768918531,False,287.74972688149865,False,36.4941897289591,False,219.359301690213,False,188.97201842512754,True,53.07570691599261,False,354.83048018740965,False,272.481230565371,False,True
2023-02-10 13:00:00-05:00,298.53,302.2,297.93,298.57,168357,2023-02-10 18:00:00+00:00,203.568735000008,Libra,Chitra,6,2023-02-10 18:00:00+00:00,203.57374678787892,354.09430658231554,32.71680658231554,6,False,38.04818568762494,218.04818568762494,True,320.5555420813889,False,False,45.30546840363968,False,289.351855932995,False,37.01822245189123,False,219.4423928666224,False,189.00547809971363,True,53.08743887972781,False,354.83646134675774,False,272.4852058303887,False,True
2023-02-13 13:00:00-05:00,301.08,301.85,298.33,301.46,105492,2023-02-13 18:00:00+00:00,243.09792300000845,Sagittarius,Anuradha,7,2023-02-13 18:00:00+00:00,243.10293656906288,357.0512485786128,35.67374857861279,7,False,37.88932426272504,217.88932426272504,True,323.51248407768617,False,False,57.58252054701006,False,294.1582430874787,False,38.590320620687635,True,219.69166639585092,False,189.10585712347188,True,53.122634770933416,False,354.85440482480186,False,272.4971316254417,False,True
2023-02-14 13:30:00-05:00,305.38,308.0,302.58,306.33,1767000,2023-02-14 18:30:00+00:00,256.54882725002244,Sagittarius,Jyeshtha,8,2023-02-14 18:30:00+00:00,256.55384142516414,358.0368959107125,36.659395910712476,8,False,37.835267250085394,217.8352672500854,True,324.51866572920517,False,False,61.76012856802117,False,295.7937498275478,False,39.125270692014965,False,219.7764886384357,False,189.14001387461178,False,53.13461115057976,False,354.86051059163634,False,272.5011897084806,False,False
2023-02-16 21:00:00-05:00,303.28,309.2121,302.94,303.21,627846,2023-02-17 02:00:00+00:00,287.019243000017,Capricorn,Purva Ashadha,9,2023-02-17 02:00:00+00:00,287.02425854814646,0.9938379070097199,39.61633790700972,9,False,37.71281156839166,217.71281156839166,True,326.79797518468513,False,False,71.223689595201,False,299.49867325913146,False,40.337096363795354,False,219.96863698388256,False,189.21738937209216,False,53.16174131671744,False,354.87434202262875,False,272.5103825088339,False,False
2023-02-16 21:25:00-05:00,302.84,307.84,302.68,302.68,133776,2023-02-17 02:25:00+00:00,287.24799987502047,Capricorn,Purva Ashadha,9,2023-02-17 02:25:00+00:00,287.2530154334672,0.9938379070097199,39.61633790700972,9,False,37.71189223144199,217.711892231442,True,326.81508711753304,False,False,71.29473735066131,False,299.52648799960843,False,40.34619415412453,False,219.97007953902857,False,189.21797026922036,False,53.16194499664334,False,354.87444586220073,False,272.5104515238516,False,False
2023-02-24 13:00:00-05:00,294.25,297.042,293.9196,294.2,90778,2023-02-24 18:00:00+00:00,28.03827900001488,Aries,Ashwini,12,2023-02-24 18:00:00+00:00,28.043299100041622,7.893369231702081,46.515869231702084,12,False,37.306832371425,217.306832371425,True,334.3546047307773,False,False,102.59837840602995,False,311.7816626539261,False,44.354680572942925,False,220.60566933635528,False,189.47391354391868,False,53.25168637202057,False,354.92019757763046,False,272.54085954063606,False,False
2023-03-02 13:00:00-05:00,289.2,291.418,288.25,289.41,100644,2023-03-02 18:00:00+00:00,107.09665500001574,Cancer,Punarvasu,3,2023-03-02 18:00:00+00:00,107.10167866239499,13.807253224296574,52.429753224296576,2,False,36.98910952162498,216.98910952162498,True,340.2684887233718,False,False,127.15248269277072,False,321.39443696289527,False,47.49887691053573,False,221.10421639481228,False,189.67467159143507,False,53.32207815443178,False,354.9560845337188,False,272.56471113074207,False,False
2023-03-10 13:30:00-05:00,292.81,295.05,290.89,294.5,1349858,2023-03-10 18:30:00+00:00,212.7823312500113,Scorpio,Swati,6,2023-03-10 18:30:00+00:00,212.7873596745776,21.692431881090442,60.314931881090445,6,False,36.564375850885426,216.56437585088543,False,348.17420169958314,False,False,159.9765457149697,False,334.2448470634299,False,51.702056042388904,False,221.7706768722635,False,189.94304606467767,False,53.41617828022447,False,355.0040584159897,False,272.5965960689046,False,False
2023-03-10 13:40:00-05:00,294.02,294.75,291.09,294.57,388777,2023-03-10 18:40:00+00:00,212.87383399999817,Scorpio,Swati,6,2023-03-10 18:40:00+00:00,212.87886242869718,21.692431881090442,60.314931881090445,6,False,36.56400811610558,216.56400811610558,False,348.1810464727223,False,False,160.004964817148,False,334.2559729596196,False,51.70569515852003,False,221.77125389432172,False,189.9432784235289,False,53.41625975219483,False,355.00409995181843,False,272.59662367491165,False,False
2023-11-14 13:30:00-05:00,378.34,383.8,377.0,383.09,1545187,2023-11-14 18:30:00+00:00,253.704935250018,Sagittarius,Jyeshtha,8,2023-11-14 18:30:00+00:00,253.71011151230778,267.11861757376187,305.74111757376187,11,False,23.378877584185375,203.37887758418537,False,233.60038739225456,False,False,98.97187361457327,True,13.174980885709374,False,182.18620405252022,False,242.46037979822688,False,198.27450503661055,False,56.33743725028842,False,356.493367093655,False,273.5864370583039,False,True
2023-12-21 14:25:00-05:00,406.97,407.16,403.08,407.08,181211,2023-12-21 19:25:00+00:00,21.734852375011545,Aries,Revati,12,2023-12-21 19:25:00+00:00,21.740050627820892,303.5875688614285,342.2100688614285,2,False,21.41756413579617,201.41756413579617,False,270.1069849321884,False,False,250.5451551114602,False,72.51494822007771,False,201.59542993973628,False,245.53792694669926,False,199.51379096997744,False,56.77196800432779,False,356.7148984365914,False,273.73367369699645,False,False
2023-12-21 21:30:00-05:00,407.83,407.85,403.08,407.81,43157,2023-12-22 02:30:00+00:00,25.62371924999752,Aries,Ashwini,12,2023-12-22 02:30:00+00:00,25.628917678055586,304.5732161935264,343.1957161935264,2,False,21.401935407652104,201.4019354076521,False,270.3978877906193,False,False,251.75296695426368,False,72.98779880819166,False,201.75009237532413,False,245.56245038418115,False,199.52366622115733,False,56.77543056306911,False,356.71666370931564,False,273.73484695229683,False,False
2024-01-02 13:00:00-05:00,408.41,410.0,404.84,405.1,75278,2024-01-02 18:00:00+00:00,179.07383100001607,Virgo,Uttara Phalguni,5,2024-01-02 18:00:00+00:00,179.07903634248942,315.4153368466175,354.0378368466175,7,False,20.785244181825078,200.78524418182508,False,281.8765723456909,False,False,299.4118013163752,False,91.64592672039544,False,207.85289012780595,False,246.53011637611678,False,199.91333201477437,False,56.912059057401905,False,356.7863192942232,False,273.7811422261484,False,False
2024-01-02 13:05:00-05:00,409.48,409.88,404.93,405.13,30192,2024-01-02 18:05:00+00:00,179.11958237501676,Virgo,Uttara Phalguni,5,2024-01-02 18:05:00+00:00,179.12478771955648,315.4153368466175,354.0378368466175,7,False,20.7850603144351,200.7850603144351,False,281.87999473226046,False,False,299.42601086746436,False,91.65148966849301,False,207.85470968587197,False,246.530404887146,False,199.9134481942001,False,56.912099793387085,False,356.7863400621376,False,273.78115602915193,False,False
2024-01-11 13:30:00-05:00,410.96,411.36,407.6,408.95,768208,2024-01-11 18:30:00+00:00,297.9359032500215,Capricorn,Uttara Ashadha,9,2024-01-11 18:30:00+00:00,297.9411139484,324.28616283550923,2.908662835509233,10,False,20.307556702785405,200.3075567027854,False,290.7679326540019,False,False,336.3282150530358,False,106.09846587242646,False,212.58010198259126,False,247.27966802997742,False,200.21516616260294,False,57.0178911469298,False,356.8402743358421,False,273.8170024293286,False,False
2024-01-17 13:00:00-05:00,407.8086,409.213,406.08,407.49,88890,2024-01-17 18:00:00+00:00,16.719771000003675,Aries,Revati,12,2024-01-17 18:00:00+00:00,16.724985248380108,330.2000468281037,8.822546828103725,1,False,19.990937057325027,199.99093705732503,False,296.6612823271771,False,False,0.797062033219845,False,115.6778624928229,False,215.71338097178977,False,247.77648402225918,False,200.4152271335655,False,57.088038513429865,False,356.876036684444,False,273.8407712014134,False,False
2024-01-18 13:00:00-05:00,410.3802,411.1,406.86,410.86,109083,2024-01-18 18:00:00+00:00,29.89616700001352,Aries,Ashwini,12,2024-01-18 18:00:00+00:00,29.901381842108094,331.1856941602016,9.808194160201595,1,False,19.937983249025024,199.93798324902502,False,297.6469296592768,False,False,4.889412747674214,False,117.27999154431745,False,216.2374136947219,False,247.8595751986686,False,200.4486868081516,False,57.099770477165066,False,356.8820178437921,False,273.8447464664311,False,False
2024-01-19 21:00:00-05:00,421.22,421.69,418.134,421.66,1295605,2024-01-20 02:00:00+00:00,47.46469500001695,Taurus,Bharani,1,2024-01-20 02:00:00+00:00,47.46991063375026,333.15698882440097,11.779488824400971,2,False,19.867378171291648,199.86737817129165,False,298.9611261020764,False,False,10.345880366949132,False,119.41616361297929,False,216.93612399196536,False,247.9703634338813,False,200.4932997075997,False,57.11541309547863,False,356.8899927229228,False,273.85004681978796,False,False
2024-01-22 13:10:00-05:00,424.09,424.09,420.865,424.06,29364,2024-01-22 18:10:00+00:00,82.69325375002518,Gemini,Mrigashirsha,2,2024-01-22 18:10:00+00:00,82.69847097113961,335.1282834885985,13.750783488598529,3,False,19.725800281045167,199.72580028104517,False,301.5963637608129,False,False,21.287234707684547,False,123.69963364649084,False,218.33718370258248,True,248.1925169263651,True,200.58275786534728,False,57.14677980407623,False,356.9059840170131,False,273.86067513250885,False,True
2024-01-24 13:00:00-05:00,426.25,427.09,423.797,425.4,126661,2024-01-24 18:00:00+00:00,108.95454300001438,Cancer,Punarvasu,3,2024-01-24 18:00:00+00:00,108.95976140446146,337.0995781527961,15.722078152796087,4,False,19.620260399225003,199.620260399225,False,303.5608136518713,False,False,29.443517034407705,False,126.89276585328844,False,219.38161003231562,False,248.35812225712561,True,200.64944485566798,False,57.170162259576216,False,356.9179047998804,False,273.8685980565371,False,True
2024-01-24 21:10:00-05:00,424.91,427.8713,424.53,425.16,415987,2024-01-25 02:10:00+00:00,113.43817775000934,Cancer,Punarvasu,3,2024-01-25 02:10:00+00:00,113.44339635648066,338.0852254848958,16.707725484895775,4,False,19.602241395011788,199.6022413950118,False,303.89620753571035,False,False,30.836053041413834,False,127.4379347666436,False,219.55992672275715,False,248.3863963379871,True,200.66083043938136,False,57.174154386125,False,356.9199400554919,False,273.8699507508834,False,True
2024-01-26 13:05:00-05:00,424.81,426.669,422.31,425.06,27767,2024-01-26 18:05:00+00:00,135.3530863750202,Leo,Ashlesha,4,2024-01-26 18:05:00+00:00,135.3583059689845,339.07087281699546,17.693372816995463,4,False,19.514168915235018,199.51416891523502,False,305.5355307026384,False,False,37.64242801442015,False,130.10258690437513,False,220.4314950362459,False,248.5245931209738,True,200.71648038426588,False,57.1936669230318,False,356.9298878864909,False,273.87656238957595,False,True
2024-01-30 22:30:00-05:00,421.16,425.3,421.08,421.24,132914,2024-01-31 03:30:00+00:00,193.2285757500213,Libra,Hasta,6,2024-01-31 03:30:00+00:00,193.23379795183428,343.99910947749026,22.621609477490267,6,False,19.28157666697291,199.2815766669729,False,309.8648497134218,False,False,55.61751014562469,False,137.13971624514306,False,222.7332359894035,False,248.88955957291137,True,200.86344735770808,False,57.245197944299264,False,356.95615929821065,False,273.8940231890459,False,True
